time_s,signal_uv,event
3.538,-2.224883868620519,0
3.54,-2.0556392618207266,0
3.542,-2.3327731361617374,0
3.544,-2.560046591475648,0
3.546,8.77497307710704,0
3.548,2.0803558921240444,0
3.55,1.3167971366247178,0
3.552,1.055445018865748,0
3.554,5.764227310289286,0
3.556,-3.616215089200741,0
3.558,1.8832048813182718,0
3.56,6.396446699024851,0
3.562,4.658270485068109,0
3.564,1.58718538168798,0
3.566,2.4410291214178605,0
3.568,-1.3854801114497008,0
3.57,0.03289836380099679,0
3.572,1.1072902644566207,0
3.574,8.33176333118977,0
3.576,5.134187433536009,0
3.578,0.8488092136177579,0
3.58,-3.104065799185599,0
3.582,-8.859091796181959,0
3.584,-8.842393732530404,0
3.586,-0.5910318855664517,0
3.588,3.8394269184550636,0
3.59,11.26371068209405,0
3.592,5.241450668757211,0
3.594,-0.08182866786507301,0
3.596,1.8331410950350382,0
3.598,1.3244176930447336,0
3.6,3.320514898223362,0
3.602,6.652223758866268,0
3.604,5.49396549179539,0
3.606,1.4706641382874854,0
3.608,8.881266217217155,0
3.61,-2.822914235204315,0
3.612,-5.5179236295533585,0
3.614,1.634118828242912,0
3.616,3.2835648875688017,0
3.618,3.47518688399308,0
3.62,-1.9681332854911593,0
3.622,-0.5242147896534255,0
3.624,-1.7569401053393128,0
3.626,-4.631862168730706,0
3.628,-0.8017638408570869,0
3.63,1.0099587888636647,0
3.632,-5.405768083830992,0
3.634,12.22091128675336,0
3.636,-2.2513749773078486,0
3.638,1.0995456371897845,0
3.64,3.7295711556374087,0
3.642,4.443867092001451,0
3.644,-4.707057674958616,0
3.646,-0.20815509136409063,0
3.648,-2.441563899292645,0
3.65,-4.062214003757436,0
3.652,-0.47160224752751234,0
3.654,-4.031828966695529,0
3.656,-3.1140673548022564,0
3.658,-1.7420983810423274,0
3.66,-0.010975877763993433,0
3.662,-0.6506373117898638,0
3.664,-6.950613896234975,0
3.666,12.011647041174715,0
3.668,-7.21795560152421,0
3.67,-6.712381976949206,0
3.672,9.194675037102542,0
3.674,-0.9619365625589094,0
3.676,1.2355335578933442,0
3.678,2.793587208824909,0
3.68,1.9127276727977536,0
3.682,-5.304080157680431,0
3.684,3.1184399484834255,0
3.686,7.856695995976214,0
3.688,2.1013047946853507,0
3.69,-0.5553035027884837,0
3.692,-0.4545738579139452,0
3.694,-8.53869901943358,0
3.696,1.4845617519465772,0
3.698,4.3277954706212665,0
3.7,11.072373292914603,0
3.702,4.7119504884910075,0
3.704,-5.6197400037508185,0
3.706,-5.765402613870228,0
3.708,0.35182342967397146,0
3.71,-8.312075456086873,0
3.712,3.845177491779577,0
3.714,-5.747944285519921,0
3.716,5.311571751296556,0
3.718,-7.113737192275655,0
3.72,10.74317302357868,0
3.722,-0.15817147997245276,0
3.724,7.360634239936883,0
3.726,-2.2992027446420398,0
3.728,-0.6481430214002546,0
3.73,-2.460993793944136,0
3.732,1.9256331305825798,0
3.734,3.4634993936972442,0
3.736,-0.704587852093328,0
3.738,-2.7253206214879504,0
3.74,-6.229298139602307,0
3.742,1.7158049291045088,0
3.744,-1.0522020941758625,0
3.746,2.12085468499755,0
3.748,0.20949893261618624,0
3.75,0.9877557861949515,0
3.752,-6.658404617424508,0
3.754,-3.4617841211548854,0
3.756,-1.3453371924124133,0
3.758,-10.69913907273515,0
3.76,8.795256030983692,0
3.762,7.6895428206323135,0
3.764,10.225447402056,0
3.766,-7.832427380352234,0
3.768,-3.1146507603127436,0
3.77,7.108091030271354,0
3.772,6.269163688551465,0
3.774,4.378899739836248,0
3.776,3.4694202399146894,0
3.778,-0.6444409896446763,0
3.78,-5.3233160239475446,0
3.782,-2.823655915353015,0
3.784,5.487860678897053,0
3.786,-7.494475696489604,0
3.788,-0.514913954965825,0
3.79,-6.385231662313853,0
3.792,-2.0023172183599365,0
3.794,6.443927850824457,0
3.796,0.14489956557016676,0
3.798,-3.2880529760206585,0
3.8,4.082974281033163,0
3.802,-4.073166915552518,0
3.804,-8.494577778275529,0
3.806,0.08137401488456548,0
3.808,5.701661913807357,0
3.81,1.0595311058303736,0
3.812,-0.8661065762184688,0
3.814,13.012343202285221,0
3.816,-0.36491483187043583,0
3.818,-0.3709021928186433,0
3.82,-2.928483378872329,0
3.822,-4.121047259176959,0
3.824,-2.604933799316034,0
3.826,0.07124054711002199,0
3.828,-17.395201363086073,0
3.83,-5.278112722952107,0
3.832,-2.0743480548550526,0
3.834,-2.529342249891781,0
3.836,7.558266513175991,0
3.838,-1.2776488243095137,0
3.84,-5.832712998540706,0
3.842,-2.256949753897416,0
3.844,-1.9313890257823716,0
3.846,2.8782343009385767,0
3.848,-0.06913030858638987,0
3.85,-2.442294169927615,0
3.852,3.7205138976793095,0
3.854,-5.681577135052645,0
3.856,2.526317150637619,0
3.858,-2.9069226095809464,0
3.86,1.418121282820974,0
3.862,-9.339165019406373,0
3.864,3.370992103329352,0
3.866,-3.932567427019484,0
3.868,-2.3057880061128,0
3.87,7.836539013753754,0
3.872,3.0098594178485514,0
3.874,0.7603394015599506,0
3.876,1.1503361005290291,0
3.878,3.6805875832819916,0
3.88,4.429290189316933,0
3.882,0.19476657805888153,0
3.884,8.111893700602666,0
3.886,-0.6191555954395698,0
3.888,8.287741595073095,0
3.89,6.278989799482314,0
3.892,3.950930610330287,0
3.894,1.4493642074264048,0
3.896,-2.7702418835904097,0
3.898,2.273874430968637,0
3.9,0.697502941784047,0
3.902,4.135546625568893,0
3.904,-5.412338153613524,0
3.906,-2.9907414657135964,0
3.908,-6.570445521126681,0
3.91,6.017008361480255,0
3.912,-8.334463943909713,0
3.914,5.528754847539489,0
3.916,2.3244413228370053,0
3.918,4.4674429384724395,0
3.92,-4.616916000721416,0
3.922,4.919372057807038,0
3.924,-5.180738431920488,0
3.926,1.3006402135886703,0
3.928,6.911469313376225,0
3.93,-0.8795044865660145,0
3.932,5.31445070936463,0
3.934,-0.3961368418990607,0
3.936,-2.248501846923408,0
3.938,-0.40276293695720056,0
3.94,7.538522786530067,0
3.942,-4.530259766033982,0
3.944,2.1510033840769616,0
3.946,0.8855355493709696,0
3.948,3.3124632118993365,0
3.95,2.746142599823289,0
3.952,-0.1313498630727448,0
3.954,3.2448868682366543,0
3.956,6.2384633180813305,0
3.958,3.9247699021084856,0
3.96,8.990929675926633,0
3.962,-3.9119509115440705,0
3.964,7.409909995867216,0
3.966,-2.016155054353379,0
3.968,-3.6665456229027815,0
3.97,0.36918346788681217,0
3.972,-3.4656322239603834,0
3.974,11.646566500187232,0
3.976,4.187220693102916,0
3.978,-7.424844616837641,0
3.98,0.14826774362377942,0
3.982,12.207091552495376,0
3.984,-2.9438015337035583,0
3.986,-1.7922465394065925,0
3.988,1.8837853220106289,0
3.99,0.4867229515614575,0
3.992,-2.064545970028905,0
3.994,-3.251912242653683,0
3.996,-3.9928503640648616,0
3.998,-8.345782199554902,0
4.0,-6.032778532700356,1
4.002,0.7393135106013304,0
4.004,-0.9182874459708934,0
4.006,2.444359654028276,0
4.008,7.348825745455151,0
4.01,3.5205080813553913,0
4.012,10.640426209934612,0
4.014,5.85967355117343,0
4.016,4.433447373204604,0
4.018,3.138000138195537,0
4.02,3.4985311757834165,0
4.022,-2.1773329376822095,0
4.024,-1.2222312829714872,0
4.026,-13.014331258839903,0
4.028,0.0059122427460057345,0
4.03,8.12275394891483,0
4.032,4.461794414049067,0
4.034,-10.409937818863215,0
4.036,3.2887144731802516,0
4.038,0.17782101627366412,0
4.04,1.6351249808193178,0
4.042,6.04173864122873,0
4.044,1.8216285960246752,0
4.046,0.26819033219551136,0
4.048,0.23491770340802104,0
4.05,-1.1394085583683573,0
4.052,0.6445809029855449,0
4.054,4.778351665029211,0
4.056,-0.5068701758974741,0
4.058,4.8814709079560785,0
4.06,-5.1008443463209705,0
4.062,3.1663757748837913,0
4.064,-2.46035678641441,0
4.066,-0.3527318507058135,0
4.068,10.848097981159208,0
4.07,-12.270676365574715,0
4.072,-4.081723163651056,0
4.074,-1.3972756123650678,0
4.076,1.4343202654785001,0
4.078,3.8281461411439714,0
4.08,3.8355332019687234,0
4.082,-0.9238501417025842,0
4.084,-1.6069721010835927,0
4.086,3.1106170591274895,0
4.088,-11.621116571330024,0
4.09,-7.003624305836656,0
4.092,-8.12283289191034,0
4.094,-9.62959157369129,0
4.096,-15.385558344300591,0
4.098,3.362533433689525,0
4.1,-5.995827134224486,0
4.102,0.3279834380030162,0
4.104,1.5366215587721972,0
4.106,-9.027908122752509,0
4.108,-3.9070280448063186,0
4.11,0.6545046256221956,0
4.112,-5.993964856099497,0
4.114,-9.404935463462046,0
4.116,-0.2696391556682749,0
4.118,-5.62657548857846,0
4.12,-9.25479370411388,0
4.122,-13.065265872839309,0
4.124,-4.509650186940154,0
4.126,0.6734022780378612,0
4.128,-0.16498438442110963,0
4.13,-5.052763021980632,0
4.132,-4.426522435371589,0
4.134,1.065192452280117,0
4.136,-3.5007181376861634,0
4.138,6.8865089737439416,0
4.14,-0.7617457932730543,0
4.142,-1.9571672745616933,0
4.144,-1.9117933358554628,0
4.146,-4.160722246582236,0
4.148,9.649814126600482,0
4.15,2.6054357692174053,0
4.152,-3.742951325326391,0
4.154,9.06463852800586,0
4.156,7.073649685427442,0
4.158,8.034758767842202,0
4.16,1.532348405776313,0
4.162,3.873890424720666,0
4.164,4.79523870801731,0
4.166,3.254661079131368,0
4.168,3.6409098167173326,0
4.17,9.583751680528042,0
4.172,-0.49075565340635396,0
4.174,6.408535542773336,0
4.176,9.738360951211542,0
4.178,8.80124541909317,0
4.18,21.32828140052514,0
4.182,-2.6955426416237467,0
4.184,9.853358720755406,0
4.186,0.8325463748254709,0
4.188,3.668607429134273,0
4.19,2.427396609618027,0
4.192,5.160144154660677,0
4.194,3.1940635021699704,0
4.196,9.115278630295272,0
4.198,16.303889394876645,0
4.2,10.812912733169899,0
4.202,3.6920334088123186,0
4.204,-2.292575132072524,0
4.206,5.228242570679106,0
4.208,6.391788159244209,0
4.21,9.681896422339197,0
4.212,-3.8329719568861416,0
4.214,4.636090491798177,0
4.216,12.087872512587667,0
4.218,8.551766694815853,0
4.22,8.100231713394034,0
4.222,6.119871798975121,0
4.224,8.170940667388964,0
4.226,15.586534539369147,0
4.228,10.422618141018718,0
4.23,0.4176642709341083,0
4.232,9.471407525795067,0
4.234,8.985291540927827,0
4.236,1.5095879092953108,0
4.238,0.2532799036099931,0
4.24,2.9128165673233717,0
4.242,7.638198135141672,0
4.244,2.5118377753171512,0
4.246,3.6812349752087146,0
4.248,4.194840158163085,0
4.25,1.721850719061968,0
4.252,-8.834523374777781,0
4.254,12.924913053961387,0
4.256,11.117113106678602,0
4.258,-4.089043289461526,0
4.26,3.823666816771871,0
4.262,6.411641977653375,0
4.264,9.005967905650236,0
4.266,3.572432819078142,0
4.268,-0.735380046070897,0
4.27,13.615550618994716,0
4.272,-0.2754309660055463,0
4.274,2.5115374208095353,0
4.276,7.1899871226738545,0
4.278,0.8185338857740891,0
4.28,-0.9845663005098744,0
4.282,-0.1300360205254445,0
4.284,3.8922506248069397,0
4.286,4.898092411806637,0
4.288,1.4779655688103666,0
4.29,-3.689001711355473,0
4.292,-1.4307213781405066,0
4.294,2.2808166842267905,0
4.296,14.263427180898283,0
4.298,3.4303367990504916,0
4.3,-1.6955563547169046,0
4.302,9.617272012868735,0
4.304,1.1372170722664035,0
4.306,8.155842991585612,0
4.308,1.7250468762229667,0
4.31,2.9425747127747406,0
4.312,14.287790111829207,0
4.314,-1.7367942503020153,0
4.316,6.484403657039518,0
4.318,3.048357207960488,0
4.32,-1.3184045959405002,0
4.322,0.3704087711315204,0
4.324,4.14452729856267,0
4.326,-1.7995549603764982,0
4.328,-4.830435941214567,0
4.33,-1.8516456241595625,0
4.332,-9.944879707433707,0
4.334,-1.9603218850961168,0
4.336,3.8295399408935813,0
4.338,5.4139403894249245,0
4.34,-12.172113204769387,0
4.342,1.5480832551558188,0
4.344,-4.265559654291421,0
4.346,3.517287342230655,0
4.348,-4.602756116096038,0
4.35,1.9464089290649795,0
4.352,-4.105701377889012,0
4.354,-5.616834774302487,0
4.356,-2.283745255516016,0
4.358,-2.3722805229898665,0
4.36,-1.544522405367524,0
4.362,9.270406450551635,0
4.364,-2.550600355688391,0
4.366,-5.052668215309083,0
4.368,-3.2550093790635364,0
4.37,-2.901228378228641,0
4.372,3.726876201462303,0
4.374,2.314076329888859,0
4.376,-7.530663261777544,0
4.378,6.8492174904054135,0
4.38,0.9838775862300277,0
4.382,-1.3958008558645336,0
4.384,-5.955553484401682,0
4.386,6.195928446285153,0
4.388,-9.1979800272606,0
4.39,1.6569532159452833,0
4.392,-3.84740629309546,0
4.394,-11.017468291212259,0
4.396,-1.5463065747213378,0
4.398,-2.1663712144224534,0
4.4,-3.8189648355972614,0
4.402,-7.754214918167591,0
4.404,-1.6695622176986544,0
4.406,6.2357778624037055,0
4.408,-0.2872298803973505,0
4.41,-2.5596594082984683,0
4.412,-2.2265610322848493,0
4.414,0.0823658262349291,0
4.416,0.6080493166688449,0
4.418,-1.852951837089797,0
4.42,0.4653737054786491,0
4.422,-5.2118726096374575,0
4.424,-3.5572894762460754,0
4.426,-5.030732250471031,0
4.428,-0.8733202446369713,0
4.43,-4.811207157790441,0
4.432,3.069645968811315,0
4.434,3.196767710936826,0
4.436,-3.96007668717183,0
4.438,-2.532103170022832,0
4.44,0.8128663810076902,0
4.442,1.9055963863151764,0
4.444,3.2487123186114832,0
4.446,-4.744024250540901,0
4.448,2.6826709345500372,0
4.45,-2.9799829566734544,0
4.452,0.8039451953376668,0
4.454,-1.0411591043265636,0
4.456,-2.318292330816277,0
4.458,-11.393922979728991,0
4.46,12.081672505618293,0
4.462,8.135354919070956,0
4.464,3.768861960661632,0
4.466,1.6058297321603299,0
4.468,-4.333811801267148,0
4.47,-4.640503204336991,0
4.472,6.251328378008937,0
4.474,3.497684778679787,0
4.476,-5.227315345035706,0
4.478,-5.088745796330432,0
4.48,1.1591910049972844,0
4.482,-1.8649488078676073,0
4.484,0.2806627732753093,0
4.486,8.486178569814644,0
4.488,4.96102774376467,0
4.49,-8.623670728479047,0
4.492,-3.1212934358647404,0
4.494,2.5937978904775307,0
4.496,-6.19065981414138,0
4.498,5.099998657766292,0
4.5,9.33630222915983,0
4.502,1.0150394168816088,0
4.504,-1.552047128349935,0
4.506,4.908388035730322,0
4.508,-1.6373573259047742,0
4.51,8.77797393014154,0
4.512,1.0061177785363518,0
4.514,1.8976083217071538,0
4.516,2.233320329566314,0
4.518,2.7661035167465147,0
4.52,4.839791860815793,0
4.522,-3.783159092125806,0
4.524,-1.6073016203220365,0
4.526,-4.3957051493052886,0
4.528,4.126553424329455,0
4.53,0.22685101719271822,0
4.532,-8.446484374210968,0
4.534,-1.3972394165858275,0
4.536,4.816512116237552,0
4.538,-0.3733723984442766,0
4.54,-0.8922893128644238,0
4.542,-3.3331106604821845,0
4.544,-1.0630934058831267,0
4.546,-4.3816933350450915,0
4.548,1.3195590324198414,0
4.55,-4.0951883591700415,0
4.552,8.488822504540673,0
4.554,-6.731583151808633,0
4.556,3.435344489061889,0
4.558,-2.0779415337694402,0
4.56,-4.168708009912713,0
4.562,-5.594012856131955,0
4.564,4.94110362249093,0
4.566,-10.027579277669416,0
4.568,-2.952265854992155,0
4.57,-4.73645341022964,0
4.572,-4.52945240214298,0
4.574,0.10671463443473829,0
4.576,-0.8962773765113654,0
4.578,-3.5631408955486283,0
4.58,-2.3409318955526146,0
4.582,-0.03248646506157195,0
4.584,4.839092361842668,0
4.586,2.087420522499824,0
4.588,10.294315054114609,0
4.59,-8.205451040523336,0
4.592,-2.406683242470761,0
4.594,-1.6731041764548975,0
4.596,5.1846975450706445,0
4.598,-6.716880757005806,0
4.6,2.557923153737274,0
4.602,-3.597144251276222,0
4.604,1.980381205917752,0
4.606,-0.7964049011127027,0
4.608,0.11287918539742683,0
4.61,3.292965968398814,0
4.612,-0.7284078039521134,0
4.614,-0.3979968141741636,0
4.616,6.91704000338312,0
4.618,-0.8997695311553223,0
4.62,1.5690446396957118,0
4.622,2.1339388979788327,0
4.624,2.1198255866846965,0
4.626,2.7032269299983005,0
4.628,4.288033381805106,0
4.63,-2.0132352317244635,0
4.632,7.558680698140825,0
4.634,-6.0407040902731834,0
4.636,-7.193504754711567,0
4.638,-0.4609641708577816,0
4.64,3.17193413080699,0
4.642,-5.7921123351691675,0
4.644,2.480879422445997,0
4.646,7.5130220578861975,0
4.648,6.489006872282257,0
4.65,1.5059530993844406,0
4.652,0.918821679002213,0
4.654,-1.615773399535523,0
4.656,3.7568148202541094,0
4.658,9.646606741867433,0
4.66,8.869340470444044,0
4.662,0.08944377021173766,0
4.664,1.683450521292345,0
4.666,-2.2946309248234655,0
4.668,2.827573802876844,0
4.67,4.962348476969381,0
4.672,2.282245030912028,0
4.674,-4.545507146801731,0
4.676,7.182523628121934,0
4.678,0.2154659313516248,0
4.68,11.202490896916368,0
4.682,-3.315225105674764,0
4.684,-1.763227296592401,0
4.686,-3.135970698429937,0
4.688,3.3192125028265957,0
4.69,-3.9866432708259065,0
4.692,5.3510059729404205,0
4.694,2.9368888403485576,0
4.696,3.779756257463325,0
4.698,1.0458913189654355,0
4.7,2.4387992627124864,0
4.702,0.09557103310575431,0
4.704,-2.2748137048712227,0
4.706,0.98638421309533,0
4.708,1.0300314362063292,0
4.71,5.207962195607423,0
4.712,-12.754442162845152,0
4.714,2.3183090219180573,0
4.716,3.2730861241083935,0
4.718,-3.8127079149286534,0
4.72,0.21490876286298685,0
4.722,-5.105828130471025,0
4.724,-8.118052842626112,0
4.726,1.1994046573341794,0
4.728,-0.738177057197114,0
4.73,0.5761320577323782,0
4.732,1.3933298234435412,0
4.734,-3.924178168791368,0
4.736,-1.992563383346539,0
4.738,9.606585848530008,0
4.74,-7.402852352024699,0
4.742,-2.0160921526774747,0
4.744,-6.892744997703319,0
4.746,-5.359572334888516,0
4.748,2.648286598667204,0
4.75,-8.280266183791195,0
4.752,7.014724197438566,0
4.754,-4.928510973526153,0
4.756,-2.5830032940822734,0
4.758,-1.4327813751677558,0
4.76,-0.024483280292334944,0
4.762,-2.686388411572306,0
4.764,-0.6494709103883087,0
4.766,10.216259763012205,0
4.768,7.7003636793763,0
4.77,-2.917602330313595,0
4.772,4.409344014613393,0
4.774,-8.166304020788258,0
4.776,-2.453818387135686,0
4.778,-5.308695051805748,0
4.78,-2.6178817311329676,0
4.782,0.9008441425652254,0
4.784,1.767829488071271,0
4.786,4.279558058723325,0
4.788,-6.91048318597062,0
4.79,-0.6621647462676261,0
4.792,-6.544503857490794,0
4.794,2.5765562129126387,0
4.796,-7.4858868276075485,0
4.798,-0.5930782804329692,0
4.8,3.5921020354145323,0
4.802,1.9866746369805164,0
4.804,0.8954642877000267,0
4.806,-2.1449911775986914,0
4.808,-3.294898678746847,0
4.81,-10.532928170127551,0
4.812,2.6247781480130303,0
4.814,-3.289790940140968,0
4.816,-3.4100960755189194,0
4.818,-0.915768484067378,0
4.82,-0.3766493015240147,0
4.822,-8.353550214795048,0
4.824,2.6653226475278027,0
4.826,3.1040098900940807,0
4.828,4.169875860032608,0
4.83,-13.349169078353988,0
4.832,-6.037966318525924,0
4.834,-3.9583122156178825,0
4.836,2.617548396003759,0
4.838,0.8206237275190427,0
4.84,-0.45001193678760787,0
4.842,-1.9187356100222699,0
4.844,-2.599084005535725,0
4.846,1.9116658334431154,0
4.848,10.628463618956413,0
4.85,-4.015244925257344,0
4.852,-8.3015488596923,0
4.854,8.55875367533611,0
4.856,-1.6040900520719705,0
4.858,-6.790095235573971,0
4.86,-3.442146783924988,0
4.862,-4.289625281496414,0
4.864,3.148818773296967,0
4.866,-9.356675350890205,0
4.868,-2.045842507328621,0
4.87,-2.212910530188717,0
4.872,4.183313641859041,0
4.874,-1.7385886081966062,0
4.876,-3.229112575559027,0
4.878,-9.780828493813146,0
4.88,-9.286677430672986,0
4.882,-0.7043704509477289,0
4.884,-1.4145851428616265,0
4.886,3.384554196911932,0
4.888,5.718595305797628,0
4.89,-5.225885753195201,0
4.892,0.2619023699846668,0
4.894,-1.6627595379167353,0
4.896,-6.262164335269132,0
4.898,-1.8431438214792095,0
4.9,-0.10950184580626034,0
4.902,1.2083682893470582,0
4.904,0.7631538666998859,0
4.906,-3.2676014219553626,0
4.908,2.9878765675878234,0
4.91,3.174971335628444,0
4.912,-3.5932495408941745,0
4.914,-1.4085360237669504,0
4.916,-2.7330815809424993,0
4.918,-6.019750834760833,0
4.92,-0.2683326003933651,0
4.922,-6.469780221235681,0
4.924,2.8811447987579633,0
4.926,2.840062596581751,0
4.928,-12.838035332573346,0
4.93,6.963713226591381,0
4.932,-3.0673872591311393,0
4.934,-0.09485499459012363,0
4.936,2.5494788471082233,0
4.938,0.47409135662867863,0
4.94,-2.4773936278688216,0
4.942,0.6228913942173774,0
4.944,-0.6446423214436645,0
4.946,7.248132486811051,0
4.948,3.7505942155986407,0
4.95,-10.400109990354911,0
4.952,-12.058914225372876,0
4.954,11.159765979979982,0
4.956,1.2258660524514415,0
4.958,4.644020602038589,0
4.96,-4.5136363689920485,0
4.962,1.9951848035793893,0
4.964,-8.23667076731069,0
4.966,-3.391452502276217,0
4.968,6.60433897700412,0
4.97,-5.178359632723007,0
4.972,-2.3524760529752333,0
4.974,-0.9516814403880555,0
4.976,5.829769550635382,0
4.978,0.966784624437379,0
4.98,1.8334015790204259,0
4.982,5.8479754827306,0
4.984,2.3553046248053167,0
4.986,-0.5347858978883819,0
4.988,5.23948938469787,0
4.99,5.323184958535203,0
4.992,-4.065406939167777,0
4.994,-1.5504810520402221,0
4.996,0.17298106891035125,0
4.998,2.3750025689110776,0
5.0,0.8013961079799135,1
5.002,-8.366152940687424,0
5.004,-7.118581338074922,0
5.006,5.528243867221419,0
5.008,8.97742425046239,0
5.01,-1.8273084057999427,0
5.012,-0.4610539494093334,0
5.014,-8.460955052374805,0
5.016,1.506331791287449,0
5.018,-6.6809236379624615,0
5.02,1.795228712527857,0
5.022,-2.1037292620924934,0
5.024,3.8488209107044984,0
5.026,4.43747951874793,0
5.028,-3.508242854255139,0
5.03,-3.9185500659680534,0
5.032,-1.7841083273708116,0
5.034,-4.414006181939655,0
5.036,-4.369455276247451,0
5.038,1.5257091749509721,0
5.04,-0.3615023706993289,0
5.042,-7.246099699773679,0
5.044,-8.67018142658353,0
5.046,9.977447135161846,0
5.048,-7.01254720920725,0
5.05,-0.7237160634579554,0
5.052,-4.368154568906339,0
5.054,7.071407218508617,0
5.056,-2.9426786212395544,0
5.058,-9.287703249175408,0
5.06,10.20991051198868,0
5.062,-7.898757436114564,0
5.064,-1.9452506020122116,0
5.066,-11.44854989494275,0
5.068,-6.374910048671142,0
5.07,0.6982481938969327,0
5.072,-6.308908242155006,0
5.074,-0.5476230050676487,0
5.076,2.777311318996377,0
5.078,-3.0182906436422146,0
5.08,-5.071787093201771,0
5.082,1.3084508571283897,0
5.084,-0.22160306779455663,0
5.086,-1.4242870327003918,0
5.088,-2.394375004025199,0
5.09,-8.511159148715254,0
5.092,-2.531097871951414,0
5.094,1.7098853506380074,0
5.096,-6.375920067337774,0
5.098,-7.4028815410390125,0
5.1,-4.383645442157208,0
5.102,0.6412102954633645,0
5.104,-1.9373023439850519,0
5.106,-12.337473337565674,0
5.108,-4.114699318416944,0
5.11,-0.11597491634548884,0
5.112,-2.2812980640076965,0
5.114,1.3121267877585927,0
5.116,-1.4850027043147644,0
5.118,-1.6634754909520368,0
5.12,2.5471670504327633,0
5.122,0.9976889878984001,0
5.124,-0.5836918754300295,0
5.126,-0.8091026282275091,0
5.128,-6.941936897702638,0
5.13,0.41042861378463136,0
5.132,4.3619057298306085,0
5.134,3.83917891379168,0
5.136,-1.4875398125647101,0
5.138,-3.653405430829196,0
5.14,6.0493930198263985,0
5.142,-4.89081772185103,0
5.144,1.5975866516778117,0
5.146,1.2017202648838954,0
5.148,2.6010330207917622,0
5.15,3.574947844675331,0
5.152,-5.349758149018447,0
5.154,-4.023192718333437,0
5.156,-0.8680152875415006,0
5.158,-6.292449783087292,0
5.16,6.350283651116827,0
5.162,9.221399627796808,0
5.164,9.245690435072744,0
5.166,3.901338043192921,0
5.168,-0.7644084527531421,0
5.17,0.07572428025834288,0
5.172,7.862831257815112,0
5.174,1.0248736699666292,0
5.176,-2.592208719275276,0
5.178,0.5303681133836395,0
5.18,0.5079409053409885,0
5.182,4.86118413372769,0
5.184,5.612729275296759,0
5.186,9.994517949353394,0
5.188,-1.6155459356156836,0
5.19,11.105367613067857,0
5.192,11.060523662920954,0
5.194,9.144882377176437,0
5.196,12.355234145949538,0
5.198,2.0657839296389335,0
5.2,6.5260740011665135,0
5.202,0.4151389950873412,0
5.204,-3.355669567477931,0
5.206,2.9142960896766565,0
5.208,1.9244231319351455,0
5.21,5.390552777637546,0
5.212,10.755044847048717,0
5.214,8.863199376639477,0
5.216,2.102501520966544,0
5.218,7.216657014073337,0
5.22,1.5348902692042428,0
5.222,3.3221658155262874,0
5.224,7.152972900389304,0
5.226,5.543047209800939,0
5.228,6.856149969971614,0
5.23,13.042135260998567,0
5.232,11.272147052168801,0
5.234,9.414863889836239,0
5.236,-4.987575176493443,0
5.238,15.86730503453455,0
5.24,10.186329014404919,0
5.242,12.81371907738082,0
5.244,4.817502753375458,0
5.246,5.556014565330682,0
5.248,7.767575052879594,0
5.25,1.7989207755574923,0
5.252,5.82712966480045,0
5.254,12.297718329872133,0
5.256,5.775666144789177,0
5.258,0.22227313272848281,0
5.26,-1.0289871816890486,0
5.262,5.9631104100904055,0
5.264,2.7952532977946056,0
5.266,11.349375323458979,0
5.268,-1.3870461623455843,0
5.27,3.1200896012814976,0
5.272,4.456379103369853,0
5.274,2.100239005969642,0
5.276,10.146393041373344,0
5.278,6.759599773769635,0
5.28,3.77573634468917,0
5.282,-1.0673783425401586,0
5.284,-7.2567774610125895,0
5.286,2.3273586459916786,0
5.288,-4.563049404589897,0
5.29,7.60012860665679,0
5.292,5.137546801710691,0
5.294,2.761289764969166,0
5.296,6.248743957390223,0
5.298,-5.04144489994908,0
5.3,7.586314448642369,0
5.302,1.6351018434160105,0
5.304,12.2494597842048,0
5.306,-3.027985510082764,0
5.308,-5.157636986071165,0
5.31,-7.814720479742255,0
5.312,-2.495179125787305,0
5.314,2.6367010711995187,0
5.316,2.453932191418862,0
5.318,5.936489310350332,0
5.32,-4.751021229473108,0
5.322,0.7215515228862027,0
5.324,-3.5666177097414407,0
5.326,3.36610919416751,0
5.328,2.2742569162162636,0
5.33,8.673394246120514,0
5.332,2.9364236924441154,0
5.334,-6.975161632873995,0
5.336,-3.3270388001881015,0
5.338,-2.9683794476623406,0
5.34,1.1806279916486782,0
5.342,-0.9141736990713116,0
5.344,4.651491129608465,0
5.346,-10.310590735234586,0
5.348,8.799407780656606,0
5.35,4.962239957389516,0
5.352,-14.769903227442276,0
5.354,-3.436390830363738,0
5.356,2.449608366143256,0
5.358,-0.022540065801285925,0
5.36,0.7996078182624433,0
5.362,-2.950958500111401,0
5.364,-0.4229176768143708,0
5.366,-1.1240350196208497,0
5.368,1.2359038945357317,0
5.37,0.9890694261054427,0
5.372,0.12403528364426007,0
5.374,-1.6881571744502835,0
5.376,0.371994733118369,0
5.378,-2.8022585903630057,0
5.38,-0.2439525740604272,0
5.382,-4.302660780628793,0
5.384,-1.7302821931796415,0
5.386,6.2114088084281445,0
5.388,3.2458960396805834,0
5.39,4.308068399343505,0
5.392,1.0456395158496976,0
5.394,-1.0472578410449815,0
5.396,-5.4181105291558564,0
5.398,-4.845773723989656,0
5.4,-5.1432471680354634,0
5.402,-2.5972839126133693,0
5.404,0.3613622433529726,0
5.406,-3.0130827584615445,0
5.408,1.4152706213739665,0
